hour,disk_used_gb,ram_used_gb,cpu_percent
2020-10-15 07:00:00,44.6022457518873160,10.4310716519410506,23.7797495617550938
2020-10-15 08:00:00,44.6668305884962584,10.5604400510620160,23.7366172066815561
2020-10-15 09:00:00,44.8127582968065122,10.7253948180811049,24.8493786426472713
2020-10-15 10:00:00,44.9081168853985488,10.7889015530842074,23.8411356489045837
2020-10-15 11:00:00,44.7708174634531806,10.8551946310197989,24.1743116466921287
2020-10-15 12:00:00,44.9267971558055946,10.9176812001875293,24.8583932757350479
2020-10-15 13:00:00,45.0283948934221158,10.9557243320787981,24.1643898507952832
2020-10-15 14:00:00,45.1499310620532378,11.0369821533625137,24.1638801501870524
2020-10-15 15:00:00,45.2705391779415539,11.1005826504234958,24.1826953397132695
2020-10-15 16:00:00,45.4110668363322402,11.1680322259113686,24.0843673365141861
2020-10-15 17:00:00,45.5478462569352013,11.1905010268443176,24.5404853383097548
2020-10-15 18:00:00,45.6611401651728610,11.2545535296450967,24.0567120973744379
2020-10-15 19:00:00,45.7841181204967040,11.3253485630033096,24.1131660820084588
2020-10-15 20:00:00,45.9059779149266755,11.3919288785002016,24.1117016259662504
2020-10-15 21:00:00,46.0264713924796145,11.4537662692783206,24.2882286264510595
2020-10-15 22:00:00,46.1694543906288942,11.5200823617918824,24.7131197326761005
2020-10-15 23:00:00,46.0335042907854378,11.5800728571920916,24.2890098452560111
2020-10-16 00:00:00,46.1199445153325625,11.6432446438524647,24.1734944975977373
2020-10-16 01:00:00,46.2481594979371259,11.7080812598059155,24.2389119646696496
2020-10-16 02:00:00,46.3702467536796393,11.7624675606051227,24.3926328646187984
2020-10-16 03:00:00,46.4621276951984075,11.8170434673413577,24.0826546890406117
2020-10-16 04:00:00,46.6003902554674117,11.8813671027889669,24.2533934095869428
2020-10-16 05:00:00,46.7267815709573431,11.9042188319964015,24.2820601244471100
2020-10-16 06:00:00,46.8488686215329444,11.9638931003891270,24.2767551785806488
2020-10-16 07:00:00,46.9288346983056243,12.0267111462724436,24.4507151768222322
2020-10-16 08:00:00,47.0238617228353592,12.0887753313945155,24.2658343466661735
2020-10-16 09:00:00,47.1358933612127548,12.1540466283324621,24.3863871754661091
2020-10-16 10:00:00,47.1318213753752377,12.2171528220170031,24.3534560828616604
2020-10-16 11:00:00,47.0675601733987833,12.2774288141068359,24.2469900311512405
2020-10-16 12:00:00,47.2058591463960397,12.3644235522538091,25.0561149246435284
2020-10-16 13:00:00,47.3273529099968197,12.4495066662757048,25.0340224788034763
2020-10-16 14:00:00,47.4496508123407869,12.5160999943390886,25.1139776960090575
2020-10-16 15:00:00,47.5649580699732092,12.5752553960989109,24.2486327165176903
2020-10-16 16:00:00,47.7142031511009015,12.6145957650177754,24.1175208694495605
2020-10-16 17:00:00,47.8292635631749936,12.6576347839455235,24.0428387656872076
2020-10-16 18:00:00,47.9578737698410888,12.7227354810451731,24.0698018514547470
2020-10-16 19:00:00,48.0800334658587353,12.7884032230057483,23.9825821931864053
2020-10-16 20:00:00,48.2049163019213051,12.8520967433101233,23.9642241680314113
2020-10-16 21:00:00,48.3275232304123595,12.9125896898858185,23.9603857847442740
2020-10-16 22:00:00,48.3935127641011182,13.0576304882082750,23.8249829612181785
2020-10-16 23:00:00,48.3133321828312213,13.3085994952732293,23.8424205817357043
2020-10-17 00:00:00,48.4263420085548657,13.3750271686761667,23.8219666444414417
2020-10-17 01:00:00,48.5517631089773593,13.4411171884402958,23.8702390663795909
2020-10-17 02:00:00,48.6787034233853110,13.5059923454717318,23.8716720759547779
2020-10-17 03:00:00,48.7929108091152483,13.5703090401420834,23.6923705300734274
2020-10-17 04:00:00,48.9350274421777690,13.6356309720296648,23.7627957131225105
2020-10-17 05:00:00,49.0579898901702848,13.7030005717527546,23.7478129349088298
2020-10-17 06:00:00,49.1872993600631511,13.7693056707363043,23.7926429436208097
2020-10-17 07:00:00,49.2650773244185508,13.8386884287916309,23.8127106216605400
2020-10-17 08:00:00,49.4382484754782586,13.9065656290850215,24.7178410516048121
2020-10-17 09:00:00,49.5614503393145336,13.9846991011550236,25.0172900567633145
2020-10-17 10:00:00,49.7096504792055952,14.0284194295052268,25.1779467559454040
2020-10-17 11:00:00,52.8101802929622154,14.0209640809977821,24.9587322548695939
2020-10-17 12:00:00,53.4824777973753980,14.0861605821602494,24.8060068554694000
2020-10-17 13:00:00,53.5961649597050583,14.1492702988680149,24.5179950798689444
2020-10-17 14:00:00,53.7092426865943680,14.2123368397755530,24.0836991663520416
2020-10-17 15:00:00,53.9458312311971391,14.2834086847930976,25.9955213714026225
2020-10-17 16:00:00,53.9838367500551549,14.3377521229241198,23.9865309494867347
2020-10-17 17:00:00,54.1114095956934608,14.4003848685145545,24.0026489501498849
2020-10-17 18:00:00,54.2433998087240391,14.4667016382145516,23.9731997199331197
2020-10-17 19:00:00,54.4619921020503059,14.5264090212543722,25.5458204774044882
2020-10-17 20:00:00,54.3482698633822866,14.5819975132798667,24.0041590719716696
2020-10-17 21:00:00,54.3935315734196637,14.6449830914173678,23.9804499925615559
2020-10-17 22:00:00,54.5000895894483539,14.7109487104852095,23.9170015531504067
2020-10-17 23:00:00,54.6939657310865133,14.7547049152534811,24.5502554218587573
2020-10-18 00:00:00,54.7561277154232088,14.8132443518758313,23.9430339436131315
2020-10-18 01:00:00,54.8936684247329261,14.8597380547449039,23.8731913645197082
2020-10-18 02:00:00,55.0443369172514417,14.9274133042103800,23.7933702581115820
2020-10-18 03:00:00,55.1621066008914709,14.9936878557953957,23.4454003272065575
2020-10-18 04:00:00,55.2811692456185354,15.0624945978965492,23.7314237205601666
2020-10-18 05:00:00,55.4014963313365839,15.1096176489674262,23.7997185008491966
2020-10-18 06:00:00,55.4684873849070229,15.1760378678461816,23.8459776132875970
2020-10-18 07:00:00,55.3274163603065251,15.2425848096367326,23.8400030598515972
2020-10-18 08:00:00,55.3503690041808355,15.3043994981223925,23.8754933430280245
2020-10-18 09:00:00,55.4815961989775001,15.3653625398063588,23.8039503863737598
2020-10-18 10:00:00,55.6787936220114597,15.4368751555787988,24.6587728172722726
2020-10-18 11:00:00,55.7883822652410163,15.5168095125136066,24.8851898490031459
2020-10-18 12:00:00,55.8683226524643122,15.5863826559566945,23.8377485048238530
2020-10-18 13:00:00,56.0015894707130225,15.6545598463431523,23.9041126581664381
2020-10-18 14:00:00,56.2101746418885714,15.7112601017455088,24.7083803534700861
2020-10-18 15:00:00,56.2561747861039837,15.7548047569423159,23.9647395591596536
2020-10-18 16:00:00,56.3893688778809166,15.8244087367255910,23.9008629324799719
2020-10-18 17:00:00,56.5200230395968291,15.8959018812733893,23.9200252862879157
2020-10-18 18:00:00,56.4013982976628894,15.9579745558469892,23.9190476401634492
2020-10-18 19:00:00,56.5093616020912492,16.0134605045003701,23.9585986200814813
2020-10-18 20:00:00,56.6403771303859598,16.0738818982848242,23.7333356727582272
2020-10-18 21:00:00,56.7687888817292484,16.1345092892579859,23.8185972161515481
2020-10-18 22:00:00,56.8904881766232141,16.2002035484656763,23.8721119829437649
2020-10-18 23:00:00,57.0337618226472279,16.2646590601861634,23.9538078977441832
2020-10-19 00:00:00,57.1618776359826943,16.3255232510679981,23.9856074211132577
2020-10-19 01:00:00,57.2881661914460285,16.3876437202987101,23.9200934600588368
2020-10-19 02:00:00,57.4187823159824504,16.4412632489965915,24.2540539037261830
2020-10-19 03:00:00,57.5365524803353693,16.5024704636119813,24.1429622033401699
2020-10-19 04:00:00,57.6303044463229079,16.5642493547478163,24.2289036911806143
2020-10-19 05:00:00,57.5153467955739709,16.6294319369887308,24.4503770379895541
2020-10-19 06:00:00,57.6399425359093829,16.6926972945125425,24.5449234379503567
2020-10-19 07:00:00,57.7316003679522560,16.7592101590720424,24.5372666083327724
2020-10-19 08:00:00,57.8294778637989300,16.8264779377019737,24.6759884532092957
2020-10-19 09:00:00,57.9478526944316048,16.8870996424990677,24.7889368980709241
2020-10-19 10:00:00,58.0935703820604767,16.9533682277983025,24.9200562531936349
2020-10-19 11:00:00,58.2141281762792449,17.0130151799040935,23.9737080522450017
2020-10-19 12:00:00,58.3423736746207714,17.0758661559063069,23.8648894694092595
2020-10-19 13:00:00,58.4717548191793670,17.1400196256676172,23.8998917587754295
2020-10-19 14:00:00,58.5992917871167557,17.2042657385001469,23.9844724230035187
2020-10-19 15:00:00,58.6195871233895783,17.2695783992155006,24.0020665246452282
2020-10-19 16:00:00,58.5933017661015565,17.3331721098403568,24.1880988889846617
2020-10-19 17:00:00,58.7225436655204113,17.3982364463813512,24.0676762793231419
2020-10-19 18:00:00,58.8550963229524608,17.4607476978994742,23.9509309865887425
2020-10-19 19:00:00,58.9774920035715497,17.5255513862359709,23.9708333239146897
2020-10-19 20:00:00,59.1259418665438017,17.6427190304888314,24.4219380476869778
2020-10-19 21:00:00,59.2292642045766339,17.7106297536080777,23.9158625912308621
2020-10-19 22:00:00,59.5076872233575572,17.7768420606482712,25.7983360214807416
2020-10-19 23:00:00,59.4789766827460207,17.8372784488461859,23.9126818785242045
2020-10-20 00:00:00,59.6052654288960549,17.9069706582251324,23.9153576377714875
2020-10-20 01:00:00,59.6705749198601828,17.9558040936519990,23.9257224177009002
2020-10-20 14:00:00,59.8267307332000999,7.8158067386959780,27.5352084894662337
2020-10-20 15:00:00,59.6997016676975081,7.8506349076887176,24.6609052826657786
2020-10-20 16:00:00,59.8103705404247992,7.9181088443182771,24.0563861161023721
2020-10-20 17:00:00,59.9405183357471079,7.9954404244667346,24.1904237962416635
2020-10-20 18:00:00,60.0682932406516459,8.0469129709177132,24.0218976042168983
2020-10-20 19:00:00,60.2109753233090889,8.1024548364863149,24.0249888905011518
2020-10-20 20:00:00,60.3259800224285235,8.1735212088280518,24.1199271651039920
2020-10-20 21:00:00,60.4546555769944681,8.2381549422295145,23.9133690207203780
2020-10-20 22:00:00,60.5791726370901075,8.2825186231285019,24.0499501699274364
2020-10-20 23:00:00,60.6995305354491996,8.3263039620709099,24.0015788444055743
2020-10-21 00:00:00,60.8096366130920069,8.4098643111224109,24.0260823157812761
2020-10-21 01:00:00,60.6819479107797203,8.4656400743806173,24.0059399668204109
2020-10-21 02:00:00,60.8084246924065690,8.5186575707139547,24.0859921414986861
2020-10-21 03:00:00,60.9258474874886863,8.5791169188889170,23.9607742390150320
2020-10-21 04:00:00,61.0531665556863766,8.6415805590180894,23.9859540426394723
2020-10-21 05:00:00,61.1746602218263909,8.7046975975422140,24.0784985747736096
2020-10-21 06:00:00,61.3121274695731666,8.7647925288288225,24.1278533307953159
2020-10-21 07:00:00,61.3932297067485172,8.8255459925062563,24.1298113659721358
2020-10-21 08:00:00,61.4905895188422967,8.8849164441441483,24.0283682658978263
2020-10-21 09:00:00,61.6076245951530042,8.9660387582830765,24.0604108498994863
2020-10-21 10:00:00,61.7264776210338848,9.0825576229085626,24.0840722688287951
2020-10-21 11:00:00,61.8473112891986063,9.1457422531939605,24.0704826945412311
2020-10-21 12:00:00,61.9676776614302655,9.2064001611669956,23.9933376677487443
2020-10-21 13:00:00,61.8501262753415026,9.2685440049377789,24.1581597492128095
2020-10-21 14:00:00,61.9567019272396847,9.3267131785896088,24.2588819060214941
2020-10-21 15:00:00,62.0832904278115792,9.3860791671449891,24.3220387058508399
2020-10-21 16:00:00,62.2076440233563662,9.4445258576389802,24.2914579085870259
2020-10-21 17:00:00,62.3231314981776328,9.5065252493765586,24.2947280836370612
2020-10-21 18:00:00,62.4476801697512447,9.5662210298687722,24.2545643321892469
2020-10-21 19:00:00,62.5562720480905437,9.6309191228461242,24.4320752229676448
2020-10-21 20:00:00,62.6790427736412616,9.6824528270428118,24.4405392079802209
2020-10-21 21:00:00,62.7981822253265543,9.7409904882129489,24.2828527935508274
2020-10-21 22:00:00,62.8501561189190208,9.8023287522740341,24.4100281367531035
2020-10-21 23:00:00,62.9662426632992333,9.8627074731480299,24.3461638691430544
2020-10-22 00:00:00,63.0281913992571894,9.9228670706843196,24.4426057965505996
2020-10-22 01:00:00,62.9445932357243306,9.9875367915077346,24.6029527272043157
2020-10-22 02:00:00,63.0707465434334018,10.0478525370015998,24.7649007708325038
2020-10-22 03:00:00,63.1879231823330086,10.1105128480006712,24.8512920245913483
2020-10-22 04:00:00,63.3120858778943762,10.1766408939408718,25.4029364254260232
2020-10-22 05:00:00,63.4290462396281518,10.2973687100331804,24.2270023051181196
2020-10-22 06:00:00,63.5735850207913678,10.4303410491100352,24.2102696398911545
2020-10-22 07:00:00,63.6459255377878416,10.4933621213964238,24.1537254498329793
2020-10-22 08:00:00,63.7426740801200243,10.5509760942077874,24.1841191845515836
2020-10-22 09:00:00,63.8654731797147984,10.6088025781471338,24.2079884786098782
2020-10-22 10:00:00,63.9800450035334339,10.6718438556448994,24.2688150581584124
2020-10-22 11:00:00,64.0995815822658009,10.7335053798922843,24.1593584198555148
2020-10-22 12:00:00,64.0198413631861643,10.7934389880385509,24.1916188907089254
2020-10-22 13:00:00,64.0832984112777979,10.8536614794093083,24.2856634512531019
2020-10-22 14:00:00,64.2073471393120644,10.9134466727416780,24.2406613355666534
2020-10-22 15:00:00,64.3347041958493445,10.9743940325060557,24.2389278788328045
2020-10-22 16:00:00,64.4524439776583574,11.0357837359763894,24.3224231164860942
2020-10-22 17:00:00,64.5815774880382775,11.0964721531100478,24.2522935406698565
2020-10-22 18:00:00,64.7073989946628777,11.1573242749513450,24.3320979547001301
2020-10-22 19:00:00,64.8269725380292677,11.2208848215188593,24.4298419600421825
2020-10-22 20:00:00,64.9457906516022909,11.2809679301691741,24.3665453191974738
2020-10-22 21:00:00,65.0661402849843041,11.3388446682524889,24.1886514019688307
2020-10-22 22:00:00,65.1864030037956970,11.4009536981133842,24.1985547333885605
2020-10-22 23:00:00,65.3065488878121203,11.4618533282094002,24.2603951793655075
2020-10-23 00:00:00,65.2006702371626627,11.5214477312046046,24.1350579949211548
2020-10-23 01:00:00,65.2621620921314225,11.5825558743439711,24.1718788572613091
2020-10-23 02:00:00,65.3808320538437270,11.6402091585749173,24.3291775043526016
2020-10-23 03:00:00,65.4987050775988287,11.7031663836017570,24.0706888433382138
2020-10-23 04:00:00,65.6162351792994659,11.7676349602362887,24.1544435186788805
2020-10-23 05:00:00,65.7510848971076161,11.8286861470281421,24.2014345357656705
2020-10-23 06:00:00,65.8706493092355165,11.8894494986916274,24.1627317789178492
2020-10-23 07:00:00,65.9490243987121295,11.9516256240871604,24.1322219933291824
2020-10-23 08:00:00,66.0412179609194015,12.0128794202441029,24.0680818566301921
2020-10-23 09:00:00,66.1657417440988053,12.0745824897558723,24.0754180181220061
2020-10-23 10:00:00,66.2862231496227753,12.1394998779396208,24.1402090138683840
2020-10-23 11:00:00,66.2789883417557880,12.2040790457163004,24.2942030790927253
2020-10-23 12:00:00,66.2753367916849875,12.2675853907251312,24.1807294346577355
2020-10-23 13:00:00,66.4021083825505525,12.3312564821271074,24.4120199300876905
2020-10-23 14:00:00,66.4594177434568915,12.3998459170732368,24.3577210710884645
2020-10-23 15:00:00,66.6209350594395270,12.4404279227437276,24.2345737396564993
2020-10-23 16:00:00,66.7429697608708721,12.5023547351821793,24.1467746932848693
2020-10-23 17:00:00,66.8669116221050650,12.5665213942760309,24.2421398983242327
2020-10-23 18:00:00,66.9148592801779937,12.6281359762988302,24.2542880838656777
2020-10-23 19:00:00,67.0398606734829486,12.6926387727834580,24.3380580503337882
2020-10-23 20:00:00,67.1591137141546009,12.7521247158506267,24.3777695249945003
2020-10-23 21:00:00,67.2755481791722188,12.9341503955833872,24.2717029751589366
2020-10-23 22:00:00,67.3937882628795373,13.1345479558252797,24.3831148694924283
2020-10-23 23:00:00,67.3529943490685632,13.1951446872411183,24.3884319441161795
2020-10-24 00:00:00,67.3803729097187032,13.2571171971669986,24.3380826567048093
2020-10-24 01:00:00,67.5040362305193277,13.3202781439804134,24.3487263995480013
2020-10-24 02:00:00,67.6327704895305366,13.3816737982616297,24.3557331209128442
2020-10-24 03:00:00,67.7438898366195342,13.4433712477450882,24.2281282306789356
2020-10-24 04:00:00,67.8729489578612971,13.5050533102607871,24.2917946105099048
2020-10-24 05:00:00,68.0054024138577950,13.5683018688753164,24.2673256021326811
2020-10-24 06:00:00,68.1346449184326389,13.6306832457907199,24.2944578291116128
2020-10-24 07:00:00,68.2333588768712193,13.6939174223422728,24.2346490222560180
2020-10-24 08:00:00,68.3255606656497528,13.7600156442394281,24.1587097752375351
2020-10-24 09:00:00,68.4453031007363862,13.8223592486906439,24.3690984812184580
2020-10-24 10:00:00,68.5462450046580171,13.8846951638753763,24.8255777935782723
2020-10-24 11:00:00,68.5459211467529714,14.0083061068044187,25.0656805933216365
2020-10-24 12:00:00,68.5736092846751113,14.0725058727136136,24.2788457479283790
2020-10-24 13:00:00,68.6981159400389061,14.1329405652820689,24.2426424075981234
2020-10-24 14:00:00,68.8233737403344220,14.1926630004931655,24.3494051773069443
2020-10-24 15:00:00,68.9411388676927658,14.2105226033388547,24.2383768215741378
2020-10-24 16:00:00,69.0849643579254244,14.2750704847886397,24.1795213241171768
2020-10-24 17:00:00,69.2039232104008503,14.3349889093263451,24.3214003839716685
2020-10-24 18:00:00,69.3256221898019707,14.3956403185688319,24.5901702860422845
2020-10-24 19:00:00,66.7044655410070806,14.4778338824044986,26.5742988832580431
2020-10-24 20:00:00,62.6561598706851601,14.5621298362707269,28.2400075607466889
2020-10-24 21:00:00,62.2395174699471969,14.6176555302774969,25.9120445268321911
2020-10-24 22:00:00,62.2384647113877519,14.6711846013328372,25.1060237024006856
2020-10-24 23:00:00,62.1293178186854719,14.7785648234064029,25.4242573473165830
2020-10-25 00:00:00,62.2311663354107013,14.8447029139295941,24.9920947728931559
2020-10-25 01:00:00,62.3339172208570978,14.8987825018598255,24.2204035257783088
2020-10-25 02:00:00,62.4348407835213153,14.9594883824185682,24.3388475975380740
2020-10-25 03:00:00,62.5207551525219937,15.0053481136101843,24.3645608367025695
2020-10-25 04:00:00,62.6360912087157538,15.0387509555743746,24.2589258657389394
2020-10-25 05:00:00,62.7257924994292593,15.0935722834471356,24.2530306908614611
2020-10-25 06:00:00,62.8258082767054697,15.1636248370386608,24.3349266818187062
2020-10-25 07:00:00,62.8848930875743902,15.2326119097163724,24.2870270787135904
2020-10-25 08:00:00,62.9505526823070437,15.2912480901385669,24.1696283208613159
2020-10-25 09:00:00,63.0077454888068835,15.3527121426954927,24.2428227344735055
2020-10-25 10:00:00,62.8781044640597097,15.3877091011269876,24.4033312665315118
2020-10-25 11:00:00,62.9787100983852116,15.4071141245758769,24.3108763886839985
2020-10-25 12:00:00,63.0777005958956468,15.4698932287472581,24.3256391644304512
2020-10-25 13:00:00,63.1774271088359671,15.5390808377657762,24.1217040566504812
2020-10-25 14:00:00,63.2088311958722786,15.5986465009323983,24.1565655710510359
2020-10-25 15:00:00,63.2991963473062192,15.6575905434687192,24.2046319354287272
2020-10-25 16:00:00,63.6543495229613251,15.7704797514485187,25.6442174415985914
2020-10-25 17:00:00,63.4705754789010062,15.8336570601574875,24.2592458377491368
2020-10-25 18:00:00,63.5673751896456352,15.9043137524932233,24.2420498024931085
2020-10-25 19:00:00,63.6505864750109125,15.9752020391823663,24.3300746719824839
2020-10-25 20:00:00,63.7333081372982061,16.0330530660321350,24.3172670019805366
2020-10-25 21:00:00,63.8254930462197371,16.1114838617571828,24.6609688894176432
2020-10-25 22:00:00,63.6608849816047253,16.1924473475200613,24.2881690539442573
2020-10-25 23:00:00,63.7592013531301365,16.2359815763329537,24.2960526884140505
2020-10-26 00:00:00,63.8671020893955370,16.2934296045218194,24.3477044706819385
2020-10-26 01:00:00,63.9635314434953435,16.3584538961843694,24.3506942308839797
2020-10-26 02:00:00,64.0409432598565034,16.4298193787012796,24.4596722567796085
2020-10-26 03:00:00,64.1496530452769478,16.4887165019535739,24.4891728338313031
2020-10-26 04:00:00,64.2531575751581824,16.5501977308220423,24.5296108633502230
2020-10-26 05:00:00,64.3576167512807816,16.6113476321160316,24.4489087324543338
2020-10-26 06:00:00,64.4335438930099891,16.6706244028537489,24.3760197688826071
2020-10-26 07:00:00,64.2329245657064877,16.7330982831114226,24.3336217865968355
2020-10-26 08:00:00,64.2870764741787511,16.7942999500591891,24.3067029354098846
2020-10-26 09:00:00,64.3845815055151508,16.8392488560528348,24.2482673090443863
2020-10-26 10:00:00,64.4837922787045578,16.8779501114762609,24.2836122943714917
2020-10-26 11:00:00,64.5782044622996852,16.9415955100424010,24.3991198689296153
2020-10-26 12:00:00,64.6927164784986236,17.0046176112268432,24.2866362714827766
2020-10-26 13:00:00,64.7845971558382339,17.0683350383812991,24.3448478805820632
2020-10-26 14:00:00,64.8826778244623587,17.1305724377024366,24.2893752921015735
2020-10-26 15:00:00,64.9801389159714603,17.1949400568068356,24.3367733811343982
2020-10-26 16:00:00,65.0726834852121318,17.2560774287457222,24.3913750585885517
2020-10-26 17:00:00,65.0492152666478856,17.3154766092739062,24.4183153374320271
2020-10-26 18:00:00,65.0055559895427718,17.3626225022105392,24.4824867786992684
2020-10-26 19:00:00,65.1007905598756206,17.4229818075922436,24.5692079238898395
2020-10-26 20:00:00,65.1998479726913026,17.4870422088981951,24.4849723554227917
2020-10-26 21:00:00,65.2953852866251003,17.5401033764479036,24.4131682406534274
2020-10-26 22:00:00,65.3964483046806019,17.5968972184579936,24.3938811741875168
2020-10-26 23:00:00,65.5066620218330521,17.6528164497132574,24.3912695800743640
